[0.026s][info][gc] Using Serial
[10.339s][info][gc] GC(235) Pause Young (Allocation Failure) 9M->5M(15M) 0.203ms
[10.339s][info][gc] GC(236) Pause Young (Allocation Failure) 9M->5M(15M) 0.185ms
[10.340s][info][gc] GC(237) Pause Young (Allocation Failure) 9M->5M(15M) 0.194ms
[10.341s][info][gc] GC(238) Pause Young (Allocation Failure) 9M->5M(15M) 0.154ms
[10.342s][info][gc] GC(239) Pause Young (Allocation Failure) 9M->5M(15M) 0.164ms
[10.343s][info][gc] GC(240) Pause Young (Allocation Failure) 9M->5M(15M) 0.193ms
[10.343s][info][gc] GC(241) Pause Young (Allocation Failure) 9M->5M(15M) 0.191ms
[10.344s][info][gc] GC(242) Pause Young (Allocation Failure) 10M->5M(15M) 0.199ms
[10.345s][info][gc] GC(243) Pause Young (Allocation Failure) 10M->5M(15M) 0.198ms
[10.346s][info][gc] GC(244) Pause Young (Allocation Failure) 10M->6M(15M) 0.196ms
[10.347s][info][gc] GC(245) Pause Young (Allocation Failure) 10M->5M(15M) 0.171ms
[10.348s][info][gc] GC(246) Pause Young (Allocation Failure) 10M->6M(15M) 0.135ms
[10.349s][info][gc] GC(247) Pause Young (Allocation Failure) 10M->5M(15M) 0.178ms
[10.349s][info][gc] GC(248) Pause Young (Allocation Failure) 10M->6M(15M) 0.188ms
[10.350s][info][gc] GC(249) Pause Young (Allocation Failure) 10M->5M(15M) 0.166ms
[10.351s][info][gc] GC(250) Pause Young (Allocation Failure) 10M->6M(15M) 0.189ms
[10.352s][info][gc] GC(251) Pause Young (Allocation Failure) 10M->5M(15M) 0.180ms
[10.353s][info][gc] GC(252) Pause Young (Allocation Failure) 10M->5M(15M) 0.175ms
[10.354s][info][gc] GC(253) Pause Young (Allocation Failure) 10M->6M(15M) 0.194ms
[10.355s][info][gc] GC(254) Pause Young (Allocation Failure) 10M->5M(15M) 0.170ms
[10.356s][info][gc] GC(255) Pause Young (Allocation Failure) 10M->6M(15M) 0.209ms
[10.356s][info][gc] GC(256) Pause Young (Allocation Failure) 10M->6M(15M) 0.197ms
[10.357s][info][gc] GC(257) Pause Young (Allocation Failure) 10M->6M(15M) 0.184ms
[10.358s][info][gc] GC(258) Pause Young (Allocation Failure) 10M->6M(15M) 0.161ms
[10.359s][info][gc] GC(259) Pause Young (Allocation Failure) 11M->6M(15M) 0.191ms
[10.360s][info][gc] GC(260) Pause Young (Allocation Failure) 11M->6M(15M) 0.191ms
[10.361s][info][gc] GC(261) Pause Young (Allocation Failure) 10M->7M(15M) 0.356ms
[10.362s][info][gc] GC(262) Pause Young (Allocation Failure) 11M->7M(15M) 0.277ms
[10.363s][info][gc] GC(263) Pause Young (Allocation Failure) 11M->7M(15M) 0.301ms
[10.364s][info][gc] GC(264) Pause Young (Allocation Failure) 11M->7M(15M) 0.274ms
[10.366s][info][gc] GC(265) Pause Young (Allocation Failure) 11M->7M(15M) 0.275ms
[10.366s][info][gc] GC(266) Pause Young (Allocation Failure) 12M->7M(15M) 0.258ms
[10.368s][info][gc] GC(267) Pause Young (Allocation Failure) 12M->7M(15M) 0.284ms
[10.369s][info][gc] GC(268) Pause Young (Allocation Failure) 11M->7M(15M) 0.250ms
[10.370s][info][gc] GC(269) Pause Young (Allocation Failure) 11M->7M(15M) 0.222ms
[10.371s][info][gc] GC(270) Pause Young (Allocation Failure) 11M->7M(15M) 0.251ms
[10.373s][info][gc] GC(271) Pause Young (Allocation Failure) 11M->7M(15M) 0.261ms
[10.374s][info][gc] GC(272) Pause Young (Allocation Failure) 11M->7M(15M) 0.220ms
[10.375s][info][gc] GC(273) Pause Young (Allocation Failure) 12M->7M(15M) 0.197ms
[10.376s][info][gc] GC(274) Pause Young (Allocation Failure) 11M->7M(15M) 0.218ms
[10.377s][info][gc] GC(275) Pause Young (Allocation Failure) 11M->7M(15M) 0.363ms
[10.378s][info][gc] GC(276) Pause Young (Allocation Failure) 12M->8M(15M) 0.281ms
[10.379s][info][gc] GC(277) Pause Young (Allocation Failure) 12M->8M(15M) 0.183ms
[10.380s][info][gc] GC(278) Pause Young (Allocation Failure) 13M->8M(15M) 0.171ms
[10.380s][info][gc] GC(279) Pause Young (Allocation Failure) 12M->8M(15M) 0.204ms
[10.381s][info][gc] GC(280) Pause Young (Allocation Failure) 13M->9M(15M) 0.160ms
[10.382s][info][gc] GC(281) Pause Young (Allocation Failure) 13M->9M(15M) 0.161ms
[10.383s][info][gc] GC(282) Pause Young (Allocation Failure) 13M->9M(15M) 0.169ms
[10.384s][info][gc] GC(283) Pause Young (Allocation Failure) 13M->9M(15M) 0.219ms
[10.385s][info][gc] GC(284) Pause Young (Allocation Failure) 14M->9M(15M) 0.170ms
[10.386s][info][gc] GC(285) Pause Young (Allocation Failure) 13M->9M(15M) 0.172ms
[10.386s][info][gc] GC(286) Pause Young (Allocation Failure) 13M->9M(15M) 0.196ms
[10.387s][info][gc] GC(287) Pause Young (Allocation Failure) 14M->10M(15M) 0.231ms
[10.388s][info][gc] GC(288) Pause Young (Allocation Failure) 14M->10M(15M) 0.191ms
[10.389s][info][gc] GC(289) Pause Young (Allocation Failure) 14M->10M(15M) 0.238ms
[10.390s][info][gc] GC(290) Pause Young (Allocation Failure) 14M->10M(15M) 0.197ms
[10.391s][info][gc] GC(291) Pause Young (Allocation Failure) 14M->10M(15M) 0.192ms
[10.392s][info][gc] GC(292) Pause Young (Allocation Failure) 14M->10M(15M) 0.202ms
[10.393s][info][gc] GC(293) Pause Young (Allocation Failure) 14M->10M(15M) 0.218ms
[10.394s][info][gc] GC(294) Pause Young (Allocation Failure) 15M->15M(15M) 0.025ms
[10.397s][info][gc] GC(295) Pause Full (Allocation Failure) 15M->2M(15M) 3.417ms
